cuda:0
running custom
training
0,2.336092291250356,18.368210546432422,2.279527313077677,19.587430854333128
1,2.256946959171326,18.921058738414075,2.2291322705492185,19.587430854333128
2,2.2396803709480295,18.921058738414075,2.226804012745234,19.587430854333128
3,2.238628564664681,18.94153459737636,2.221834791754387,19.587430854333128
4,2.2367046776057666,19.00842240331982,2.2206245960453646,19.587430854333128
5,2.234327698176347,19.282798913414418,2.2113359556215704,21.942224953902887
6,2.2168668666717073,21.212989884925673,2.11672631831131,28.361247695144435
7,1.7341386087647948,40.98174918437828,1.6140257342871378,48.567148125384136
8,1.2482437765783643,58.450386993734384,1.1390256559328573,62.442378610940374
9,0.9908072755436579,67.9771216402528,1.0527353032864746,66.19161032575292
10,0.8211278083233077,73.82912213167342,0.8424188207099975,72.90258143822986
11,0.7044456203623993,77.7304557926205,0.6550631116853584,79.61355255070681
12,0.6285202586472011,80.12749634847182,0.6028297980211231,81.14244007375537
13,0.5617469580764486,82.40304680781358,0.6365716114466221,80.12446220036877
14,0.5188065161087564,83.71759695319219,0.5130339690931164,84.04271665642285
15,0.47927013642779115,84.93932320460843,0.49299772969403,84.84557467732022
16,0.4510193694055569,85.97540166809998,0.4446667468687033,86.45897357098954
17,0.42486786437398794,86.79989625564792,0.45589578453939095,86.18239090350338
18,0.407952815980569,87.26811089725214,0.4517988804556068,86.22848801475106
19,0.39185940480526615,87.8578156353659,0.41372725887758716,87.38859864781806
20,0.37557588771297024,88.38882291112112,0.40107440789125415,87.81883835279655
21,0.3611338362965281,88.82700629291398,0.4068970083091328,87.85725261216963
22,0.35089645806498565,89.18328623885772,0.3832048684743261,88.32590657652119
23,0.3377567758479321,89.67607191121667,0.35083897301003325,89.57052858020897
24,0.3269904846624808,90.04190725800947,0.3663860356140957,88.9559004302397
25,0.3210641690188346,90.08558909046234,0.382216754909227,88.77151198524892
26,0.3097533073339796,90.43504375008531,0.3461639293513565,89.96619545175169
27,0.29982427863920635,90.78449840970828,0.350086979178761,89.45144437615242
28,0.2931905084824564,91.11757238216143,0.3363865966912641,90.24661954517516
29,0.28459377994616375,91.3496321170673,0.35779974480018195,89.36309157959434
30,0.2789581999426182,91.58169185197319,0.3243221854350284,90.5539336201598
31,0.26813146940307,91.85470330480364,0.3531487775163996,89.60510141364473
32,0.26326027143260616,91.95708259961505,0.3295137370995532,90.77289489858634
33,0.25440301389685555,92.31063243103048,0.3374448636410496,90.38106945298094
34,0.2492712634684416,92.40345632499283,0.3398450761941876,90.16210817455439
35,0.24320636241775812,92.5959293992383,0.34597884272422685,89.85479409956976
36,0.23461926456070997,92.94401900159711,0.3211126072537188,90.85740626920712
37,0.22870208277377138,93.08598495706894,0.32579037662052857,90.89966195451751
38,0.22344289073562398,93.22795091254078,0.3343514905213284,90.69222495390288
39,0.21690755137637183,93.43816973122023,0.3554593137457976,90.01229256299938
Finished Training
